price,totalprice,product,quantity,region,discount,profit,CostPrice,Profit,costprice
1990.78,11944.68,Phone,6,West,0.0,11944.68,8361.276,3583.4040000000005,8361.276
1331.09,7427.48,Monitor,6,West,0.07,7427.41,5199.235999999999,2228.2440000000006,5199.235999999999
1134.83,7716.84,Headphones,8,South,0.15,7716.6900000000005,5401.788,2315.0520000000006,5401.788
1917.13,9202.22,Laptop,6,East,0.2,9202.019999999999,6441.553999999999,2760.666,6441.553999999999
1707.93,11340.66,Keyboard,8,East,0.17,11340.49,7938.4619999999995,3402.1980000000003,7938.4619999999995
521.98,2270.61,Monitor,5,South,0.13,2270.48,1589.427,681.1830000000002,1589.427
1009.78,2696.11,Tablet,3,West,0.11,2696.0,1887.277,808.8330000000001,1887.277
721.2,1153.92,Headphones,2,West,0.2,1153.72,807.744,346.17600000000004,807.744
1962.0,11399.22,Tablet,7,West,0.17,11399.05,7979.453999999999,3419.7660000000005,7979.453999999999
208.93,1617.12,Keyboard,9,West,0.14,1616.9799999999998,1131.984,485.13599999999997,1131.984
1292.23,5892.57,Headphones,6,East,0.24,5892.33,4124.799,1767.7709999999997,4124.799
718.38,4576.08,Monitor,7,East,0.09,4575.99,3203.256,1372.824,3203.256
329.95,260.66,Headphones,1,North,0.21,260.45000000000005,182.46200000000002,78.19800000000001,182.46200000000002
235.61,1418.37,Tablet,7,South,0.14,1418.2299999999998,992.8589999999998,425.5110000000001,992.8589999999998
1929.82,1756.14,Keyboard,1,West,0.09,1756.0500000000002,1229.298,526.8420000000001,1229.298
972.45,7176.68,Keyboard,9,North,0.18,7176.5,5023.6759999999995,2153.004000000001,5023.6759999999995
1930.97,4866.04,Headphones,3,East,0.16,4865.88,3406.2279999999996,1459.8120000000004,3406.2279999999996
1752.24,3732.27,Laptop,3,South,0.29,3731.98,2612.589,1119.681,2612.589
1395.44,10605.34,Laptop,8,East,0.05,10605.29,7423.737999999999,3181.6020000000008,7423.737999999999
618.37,2999.09,Tablet,5,East,0.03,2999.06,2099.363,899.7270000000003,2099.363
1822.92,6489.6,Tablet,4,North,0.11,6489.490000000001,4542.72,1946.88,4542.72
1373.11,6920.47,Laptop,6,South,0.16,6920.31,4844.329,2076.1410000000005,4844.329
1418.75,9831.94,Mouse,9,North,0.23,9831.710000000001,6882.358,2949.5820000000003,6882.358
1107.1,3088.81,Tablet,3,North,0.07,3088.74,2162.167,926.643,2162.167
1924.16,12256.9,Tablet,7,North,0.09,12256.81,8579.83,3677.0699999999997,8579.83
1015.32,5827.94,Laptop,7,East,0.18,5827.759999999999,4079.5579999999995,1748.382,4079.5579999999995
1594.98,5821.68,Mouse,5,South,0.27,5821.41,4075.176,1746.5040000000004,4075.176
685.98,1001.53,Tablet,2,West,0.27,1001.26,701.0709999999999,300.45900000000006,701.0709999999999
596.81,3437.63,Phone,6,North,0.04,3437.59,2406.341,1031.2890000000002,2406.341
1515.24,3318.38,Tablet,3,West,0.27,3318.11,2322.866,995.5140000000001,2322.866
1987.57,4352.78,Phone,3,North,0.27,4352.509999999999,3046.9459999999995,1305.8340000000003,3046.9459999999995
201.82,1998.02,Mouse,10,East,0.01,1998.01,1398.6139999999998,599.4060000000002,1398.6139999999998
1389.77,7004.44,Monitor,7,West,0.28,7004.16,4903.107999999999,2101.3320000000003,4903.107999999999
1522.7,2284.05,Tablet,2,North,0.25,2283.8,1598.835,685.2150000000001,1598.835
563.33,3864.44,Monitor,7,East,0.02,3864.42,2705.1079999999997,1159.3320000000003,2705.1079999999997
661.6,5160.48,Monitor,10,South,0.22,5160.259999999999,3612.3359999999993,1548.1440000000002,3612.3359999999993
505.9,870.15,Keyboard,2,South,0.14,870.01,609.1049999999999,261.0450000000001,609.1049999999999
903.86,6363.17,Laptop,8,South,0.12,6363.05,4454.219,1908.951,4454.219
1195.6,6527.98,Tablet,7,North,0.22,6527.759999999999,4569.585999999999,1958.3940000000002,4569.585999999999
1995.55,4729.45,Headphones,3,North,0.21,4729.24,3310.615,1418.835,3310.615
1384.02,12456.18,Monitor,10,South,0.1,12456.08,8719.326,3736.854000000001,8719.326
1148.54,3675.33,Monitor,4,East,0.2,3675.13,2572.7309999999998,1102.5990000000002,2572.7309999999998
1227.27,7559.98,Headphones,7,West,0.12,7559.86,5291.985999999999,2267.9940000000006,5291.985999999999
